,BASEL_cloud_cover,BASEL_humidity,BASEL_pressure,BASEL_global_radiation,BASEL_precipitation,BASEL_sunshine,BASEL_temp_mean,BASEL_temp_min,BASEL_temp_max,BASEL_BBQ_weather
353,7,0.78,1.0217,0.45,0.0,2.3,6.1,3.3,11.1,False
354,8,0.82,1.0206,0.13,0.0,0.0,4.5,2.7,6.4,False
355,8,0.81,1.0223,0.18,0.0,0.0,3.3,1.7,4.3,False
356,4,0.8,1.0207,0.45,0.0,3.5,0.4,-1.7,1.9,False
357,0,0.8,1.0157,0.6,0.0,7.5,0.3,-1.7,3.6,False
358,7,0.78,1.0059,0.4,0.4,1.5,0.0,-2.1,1.7,False
359,8,0.89,0.9965,0.17,0.46,0.0,3.6,1.3,5.1,False
360,7,0.85,0.9925,0.54,0.01,5.6,5.9,4.5,8.9,False
361,5,0.83,0.9921,0.37,0.04,1.7,5.2,3.3,8.2,False
362,6,0.8,1.0002,0.17,0.01,1.1,2.6,-0.6,6.5,False
363,8,0.81,1.0021,0.16,0.17,0.0,1.1,-0.8,2.6,False
364,4,0.77,1.0069,0.43,0.01,3.3,1.0,-0.8,3.4,False
365,3,0.76,1.0188,0.59,0.0,5.8,0.6,-0.8,2.9,False
366,7,0.68,1.0086,0.16,1.22,0.0,0.8,-1.3,4.4,False
367,8,0.81,1.0049,0.07,1.01,0.0,6.6,3.5,9.2,False
368,6,0.7,1.0118,0.37,0.0,2.4,7.0,3.3,9.2,False
369,7,0.71,1.0083,0.13,0.04,0.2,6.7,3.3,10.0,False
370,8,0.71,1.0017,0.08,1.51,0.0,9.3,4.6,14.7,False
371,8,0.86,1.0071,0.07,1.01,0.0,7.8,5.1,11.4,False
372,7,0.87,1.0147,0.24,0.0,0.0,4.9,4.1,5.9,False
373,8,0.84,1.0157,0.21,0.0,0.0,5.0,3.6,6.1,False
374,3,0.81,1.0179,0.63,0.01,6.4,1.9,-0.4,5.2,False
375,8,0.8,1.0151,0.25,0.27,0.1,3.6,2.1,4.9,False
376,8,0.82,1.0181,0.12,0.04,0.0,6.0,4.6,7.4,False
377,8,0.88,1.0221,0.08,0.0,0.0,3.9,-0.4,5.6,False
378,2,0.69,1.0268,0.52,0.0,4.4,-0.9,-2.6,1.1,False
379,1,0.59,1.0273,0.72,0.0,7.6,-1.8,-3.3,0.7,False
380,2,0.7,1.0257,0.67,0.0,7.1,-1.8,-3.3,0.0,False
381,3,0.79,1.0241,0.66,0.0,4.9,-1.1,-4.4,2.3,False
382,4,0.76,1.0213,0.64,0.0,5.6,-0.2,-3.4,4.0,False
383,7,0.8,1.0205,0.34,0.0,0.3,1.8,0.0,4.5,False
384,8,0.88,1.0226,0.23,0.26,0.0,2.1,0.2,3.7,False
385,8,0.87,1.0252,0.33,0.25,0.0,3.5,1.6,5.7,False
386,7,0.83,1.0261,0.59,0.15,2.5,1.7,-0.4,4.1,False
387,7,0.76,1.0144,0.61,0.28,4.8,4.5,2.0,7.4,False
388,8,0.81,1.0097,0.43,0.11,0.6,7.7,4.2,10.7,False
389,7,0.81,1.0069,0.08,1.12,0.0,7.5,4.2,9.9,False
390,5,0.85,1.0092,0.5,0.47,3.8,6.0,3.1,9.0,False
391,5,0.78,1.008,0.47,0.06,2.2,5.2,2.0,8.9,False
392,3,0.66,1.0046,0.81,0.31,5.4,6.2,1.4,8.4,False
393,6,0.72,1.0041,0.81,0.0,5.5,3.6,0.3,7.7,False
394,8,0.86,1.0153,0.26,0.0,0.0,1.6,0.7,3.0,False
395,7,0.84,1.0223,0.39,0.0,0.4,2.5,0.2,4.2,False
396,5,0.74,1.022,0.71,0.0,3.6,1.6,-1.0,3.4,False
397,7,0.75,1.0273,0.44,0.0,0.8,0.3,-1.6,2.3,False
398,5,0.68,1.0232,0.6,0.0,1.5,-0.4,-3.3,2.6,False
399,8,0.76,1.0134,0.17,0.46,0.0,5.6,1.1,8.0,False
400,5,0.76,1.0095,0.86,0.02,5.2,10.1,7.5,13.5,False
401,8,0.55,1.0088,0.38,0.01,0.4,11.0,8.7,12.8,False
402,6,0.62,1.0104,0.84,0.0,5.8,11.2,8.3,16.6,False
403,7,0.69,1.008,0.42,0.0,0.0,9.4,6.8,12.6,False
404,8,0.72,1.0049,0.54,0.45,1.9,8.0,6.4,13.9,False
405,6,0.65,1.0177,0.69,0.0,1.8,6.6,2.6,9.4,False
406,0,0.76,1.0341,1.08,0.0,8.2,3.4,-0.6,8.5,False
407,5,0.64,1.0391,1.05,0.0,7.7,6.1,0.6,12.4,False
408,7,0.64,1.0306,0.91,0.7,4.9,7.4,2.9,13.2,False
409,8,0.84,1.0261,0.24,0.02,0.1,8.3,5.0,10.1,False
410,4,0.76,1.0292,0.94,0.0,5.3,4.1,0.9,8.9,False
411,1,0.76,1.0311,1.14,0.0,8.8,4.1,-0.5,9.4,False
412,4,0.78,1.031,0.79,0.0,2.4,4.8,0.4,9.9,False
413,8,0.8,1.0336,0.26,0.01,0.1,3.5,2.2,6.1,False
414,6,0.81,1.0364,0.54,0.0,0.8,3.7,-0.3,6.6,False
415,3,0.78,1.0363,1.17,0.0,7.3,2.4,-1.3,7.2,False
416,6,0.75,1.0336,0.67,0.0,1.3,3.2,1.8,6.1,False
417,3,0.68,1.0304,1.18,0.0,6.7,3.8,0.1,8.1,False
418,8,0.76,1.0191,0.39,0.08,0.0,6.5,4.8,7.9,False
419,8,0.78,1.0075,0.36,0.15,0.0,5.3,2.1,7.6,False
420,7,0.79,1.0088,0.47,0.14,0.5,0.7,-1.9,3.3,False
421,7,0.8,1.0123,0.86,0.0,1.5,-0.7,-2.0,1.4,False
422,1,0.7,1.0117,1.14,0.0,7.0,-0.7,-4.2,2.9,False
423,7,0.55,0.9992,1.19,0.0,5.1,1.4,-2.8,6.1,False
424,7,0.64,0.9958,0.72,0.01,1.3,2.4,0.4,6.2,False
425,7,0.82,1.0001,0.47,0.53,0.6,2.5,1.1,4.7,False
426,5,0.8,0.9986,0.92,2.67,4.1,3.2,0.4,5.8,False
427,7,0.91,0.9929,0.28,1.47,0.0,1.5,0.8,2.5,False
428,8,0.84,0.9998,0.34,1.58,0.0,5.9,2.5,9.4,False
429,5,0.75,1.0168,1.01,0.0,4.5,5.9,1.5,9.9,False
430,4,0.78,1.0201,1.53,0.26,7.9,3.5,-0.4,8.6,False
431,8,0.85,1.0143,0.36,0.33,0.0,6.8,4.5,10.0,False
432,8,0.89,1.0064,0.33,0.87,0.0,9.1,7.0,11.5,False
433,7,0.73,1.0097,0.83,0.0,1.3,10.0,7.7,13.1,False
434,7,0.8,1.0103,0.41,0.45,0.4,9.7,7.7,13.5,False
435,8,0.83,1.0135,0.32,1.44,0.0,11.8,9.5,13.8,False
436,8,0.86,1.0092,0.21,1.36,0.0,10.7,7.6,13.5,False
437,6,0.67,1.0094,1.03,1.75,2.6,7.7,4.0,12.4,False
438,8,0.79,1.0143,0.49,0.45,0.1,6.9,5.2,8.3,False
439,7,0.81,1.014,0.54,0.1,0.1,10.5,7.0,13.1,False
440,5,0.74,1.0091,1.73,0.54,8.5,12.2,6.7,18.5,False
441,8,0.84,1.0037,0.39,0.16,0.0,10.1,9.2,12.1,False
442,7,0.62,1.0052,1.11,0.36,3.4,11.0,7.7,14.5,False
443,8,0.72,1.0148,0.91,0.36,0.8,6.1,4.4,11.1,False
444,8,0.87,1.0133,0.45,0.78,0.0,5.5,4.4,8.2,False
445,8,0.75,1.0046,0.33,1.03,0.0,11.6,8.0,14.9,False
446,6,0.71,1.0044,0.99,0.07,2.4,12.1,9.5,14.1,False
447,7,0.71,1.0069,1.08,0.11,2.9,15.1,9.4,21.5,False
448,7,0.74,1.001,1.23,0.55,3.7,14.4,11.3,19.0,False
449,7,0.73,0.9983,1.12,0.31,2.4,11.4,5.9,16.6,False
450,8,0.79,1.0086,0.88,0.01,0.2,6.8,4.7,9.9,False
451,7,0.78,1.012,1.0,0.0,0.5,6.6,3.8,10.7,False
452,7,0.71,1.0081,1.11,0.56,2.9,9.5,5.5,14.3,False
453,8,0.69,1.0034,0.53,0.78,0.0,8.6,7.3,13.0,False
454,6,0.73,1.0152,1.45,0.0,2.5,7.9,4.4,11.2,False
455,5,0.64,1.025,2.22,0.0,11.3,8.6,1.9,15.7,False
456,3,0.56,1.0241,2.31,0.0,12.0,12.0,4.3,19.9,True
457,7,0.57,1.018,2.19,0.0,11.7,14.1,6.3,22.9,True
458,7,0.73,1.0194,0.73,0.0,0.0,11.0,7.8,13.9,False
459,7,0.73,1.0138,0.72,0.65,1.0,10.4,5.8,17.7,False
460,4,0.62,1.0193,1.89,0.19,7.1,8.4,4.5,13.0,False
461,8,0.71,1.0132,1.39,0.73,2.4,11.7,7.4,16.8,False
462,7,0.75,1.0071,1.03,0.57,2.0,7.8,4.8,12.6,False
463,7,0.81,1.0159,0.93,0.39,1.0,7.9,5.1,12.3,False
464,8,0.85,1.0218,0.47,2.5,0.0,7.6,6.8,9.0,False
465,8,0.83,1.0151,0.52,0.68,0.1,8.6,7.0,11.1,False
466,7,0.77,1.0193,1.51,0.01,3.8,8.1,5.7,11.8,False
467,7,0.66,1.0256,1.56,0.0,3.3,8.8,6.5,12.3,False
468,5,0.56,1.0266,2.06,0.0,7.0,4.7,1.8,9.0,False
469,6,0.59,1.0267,1.62,0.0,4.2,2.7,-0.3,6.6,False
470,7,0.74,1.0155,0.32,0.29,0.5,4.9,1.4,8.3,False
471,8,0.88,1.0155,1.0,1.23,1.3,6.3,3.3,9.3,False
472,7,0.79,1.0182,1.33,0.17,1.4,6.6,3.8,10.2,False
473,5,0.7,1.0104,1.53,0.42,2.0,7.0,2.3,11.7,False
474,7,0.77,1.0108,1.54,0.01,2.7,4.9,2.2,8.3,False
475,6,0.75,1.0102,1.84,0.02,4.6,3.8,0.7,8.2,False
476,8,0.9,1.0083,0.5,0.22,0.0,2.7,1.3,4.9,False
477,7,0.82,1.0081,1.02,0.21,0.9,5.2,1.4,8.4,False
478,6,0.69,1.006,2.21,0.0,7.0,7.0,0.1,13.4,False
479,6,0.66,1.0121,2.15,0.67,5.6,12.0,2.7,18.6,False
480,6,0.84,1.0158,0.62,1.41,1.8,9.5,6.3,11.8,False
481,5,0.66,1.0221,1.86,0.02,4.8,10.1,6.5,15.0,False
482,6,0.65,1.0183,2.11,0.16,4.7,11.7,4.4,18.8,False
483,7,0.66,1.0157,1.78,0.38,3.2,13.7,9.8,17.5,False
484,7,0.85,1.0117,1.37,0.09,1.1,13.2,9.6,17.1,False
485,8,0.88,1.0095,1.1,0.0,0.8,13.6,9.9,17.6,False
486,7,0.69,1.0162,1.97,0.0,4.3,13.0,8.1,17.2,False
487,5,0.68,1.0132,2.36,0.0,6.9,15.6,10.2,22.7,True
488,7,0.74,1.0082,1.69,0.0,3.4,15.4,11.4,19.5,True
489,7,0.79,1.0057,1.03,0.6,0.2,14.0,11.4,16.6,False
490,8,0.97,1.0078,0.19,1.92,0.0,10.2,8.3,12.1,False
491,8,0.96,1.0155,0.31,0.18,0.0,8.1,7.6,9.4,False
492,8,0.94,1.0203,0.27,0.09,0.0,8.7,7.5,10.4,False
493,8,0.88,1.0224,0.69,0.0,0.0,11.0,8.7,14.1,False
494,5,0.76,1.0186,2.63,0.0,8.0,15.0,10.5,20.3,True
495,5,0.78,1.0164,2.47,0.0,8.7,16.2,9.4,23.4,True
496,1,0.64,1.0173,2.94,0.0,11.9,16.7,8.5,24.3,True
497,4,0.59,1.0166,3.06,0.0,13.7,17.3,8.5,24.6,True
498,4,0.61,1.0119,2.74,0.11,10.3,17.9,9.2,25.2,False
499,8,0.82,1.01,1.28,1.9,1.4,15.7,12.4,21.7,False
500,7,0.94,1.0107,0.86,0.96,1.4,13.5,12.1,15.9,False
501,7,0.9,1.0119,1.41,2.32,3.5,14.7,11.7,20.1,False
502,7,0.94,1.0138,0.65,1.85,0.5,13.4,11.8,14.7,False
503,7,0.78,1.0209,1.7,0.35,3.1,10.9,7.1,15.3,False
504,1,0.71,1.0241,3.25,0.0,13.7,12.2,4.9,18.8,True
505,3,0.72,1.0212,3.06,0.0,11.5,14.4,6.4,22.1,True
506,5,0.69,1.0164,2.61,0.0,9.3,16.6,8.3,24.2,True
507,6,0.7,1.0161,2.83,0.0,10.5,16.1,10.2,21.6,True
508,3,0.67,1.0193,3.03,0.0,13.1,17.6,10.0,24.1,True
509,5,0.76,1.0195,2.12,0.68,4.8,18.5,13.4,24.9,False
510,5,0.75,1.0182,2.63,0.0,7.7,19.0,13.7,24.5,True
511,7,0.64,1.0205,2.99,0.0,12.2,19.8,12.1,26.0,True
512,5,0.62,1.0234,3.03,0.0,11.3,20.5,13.9,26.9,True
513,5,0.66,1.0242,2.99,0.0,12.6,21.8,14.5,27.8,True
514,6,0.64,1.0214,3.16,0.0,14.2,22.8,15.2,29.3,True
515,7,0.65,1.0164,3.1,0.03,13.6,22.7,15.5,28.0,False
516,6,0.67,1.0157,2.64,0.79,9.2,18.9,11.7,23.3,False
517,5,0.54,1.0213,2.88,0.0,8.7,15.2,11.4,19.3,True
518,8,0.74,1.0154,0.69,1.75,0.3,12.6,11.1,17.5,False
519,7,0.81,1.0201,1.93,1.06,3.5,9.5,6.2,13.5,False
520,4,0.66,1.0269,3.21,0.0,13.0,11.0,4.9,16.4,False
521,5,0.64,1.0203,3.24,0.27,13.5,15.1,6.1,22.4,False
522,6,0.81,1.0173,1.68,0.77,2.5,14.8,12.1,19.5,False
523,7,0.71,1.0166,2.41,0.0,5.3,16.3,12.7,21.0,True
524,8,0.91,1.0143,0.45,1.36,0.0,13.7,11.1,15.3,False
525,8,0.98,1.0133,0.4,1.77,0.0,11.5,10.7,12.9,False
526,8,0.88,1.0139,0.9,0.12,0.0,13.4,11.7,15.4,False
527,3,0.66,1.0232,2.75,0.0,9.2,12.3,7.4,16.6,False
528,1,0.61,1.021,3.44,0.0,14.5,13.9,5.9,21.9,True
529,7,0.62,1.0155,2.75,0.1,8.0,16.1,9.0,23.4,False
530,3,0.7,1.0158,2.39,0.0,9.4,16.7,10.7,21.9,True
531,7,0.76,1.0136,2.12,0.69,6.1,17.3,13.4,26.3,False
532,7,0.87,1.0124,1.38,0.48,2.3,16.2,13.0,21.1,False
533,5,0.72,1.015,2.15,0.17,4.1,15.3,12.1,19.5,False
534,7,0.8,1.0236,1.49,0.16,0.6,13.3,11.3,16.3,False
535,7,0.76,1.0259,1.95,0.0,5.1,14.6,11.2,19.5,True
536,5,0.67,1.0215,3.28,0.0,12.0,15.6,8.0,22.6,True
537,1,0.59,1.0155,3.34,0.0,14.4,19.2,11.1,25.9,True
538,3,0.6,1.015,3.09,0.0,10.8,18.8,11.5,24.3,True
539,2,0.6,1.0186,3.41,0.0,14.6,17.2,8.8,24.2,True
540,1,0.56,1.021,3.35,0.0,14.6,19.9,11.2,27.5,True
541,1,0.6,1.0216,3.3,0.0,14.6,21.5,12.8,28.7,True
542,0,0.56,1.017,3.35,0.0,14.6,22.9,13.3,31.2,True
543,5,0.69,1.0146,2.36,2.68,7.0,21.5,16.4,27.8,False
544,7,0.85,1.0204,1.34,0.65,2.6,18.4,15.4,21.2,False
545,1,0.71,1.0226,3.08,0.0,12.4,19.9,13.4,25.6,True
546,5,0.71,1.0217,2.45,0.01,7.5,21.0,14.8,27.2,False
547,4,0.66,1.0259,3.08,0.0,11.2,20.0,15.4,24.4,True
548,1,0.67,1.025,3.25,0.0,14.4,19.9,12.5,26.4,True
549,1,0.6,1.0169,3.31,0.0,14.8,20.6,12.8,27.7,True
550,4,0.54,1.0106,3.11,0.0,12.8,22.4,16.8,27.7,True
551,5,0.61,1.0104,2.59,0.0,8.3,23.3,16.6,29.8,True
552,4,0.66,1.0081,2.75,0.25,10.3,23.6,17.2,28.5,False
553,8,0.82,1.0128,0.94,0.91,0.9,17.6,15.5,20.6,False
554,6,0.73,1.016,1.7,0.18,3.0,19.0,14.8,22.6,False
555,6,0.7,1.017,2.66,0.0,6.9,19.1,13.9,24.4,True
556,7,0.62,1.0141,3.03,0.0,10.6,20.1,13.2,27.0,True
557,7,0.63,1.0176,1.37,0.0,3.2,18.7,13.3,21.5,True
558,5,0.68,1.0166,2.08,0.84,5.2,17.2,13.0,22.2,False
559,7,0.82,1.0134,1.79,0.09,3.7,17.9,14.4,22.3,False
560,7,0.88,1.0109,1.0,1.36,0.6,19.2,16.7,23.2,False
561,8,0.97,1.016,0.49,2.65,0.0,13.3,10.9,17.1,False
562,8,0.82,1.0166,1.46,0.05,0.4,14.1,10.9,17.3,False
563,4,0.75,1.0107,2.64,0.54,7.3,17.1,11.4,23.0,False
564,5,0.67,1.0074,2.34,0.0,6.3,17.8,12.7,23.0,True
565,3,0.64,1.0076,2.23,0.1,7.2,17.3,11.6,22.1,False
566,7,0.79,1.0172,0.93,0.12,0.0,14.6,13.7,16.9,False
567,1,0.68,1.0213,3.16,0.0,14.1,17.8,11.1,23.7,True
568,1,0.64,1.0184,3.17,0.0,14.4,20.6,12.1,27.9,True
569,3,0.69,1.0158,2.64,0.07,9.7,20.7,14.7,29.7,False
570,7,0.8,1.0159,2.21,0.0,5.5,20.6,16.2,25.0,True
571,3,0.77,1.0161,2.57,0.0,10.8,21.8,15.3,28.8,True
572,3,0.69,1.0159,2.84,0.0,11.8,22.6,15.4,29.4,True
573,3,0.68,1.016,2.62,0.0,11.5,23.6,16.4,30.0,True
574,7,0.79,1.0189,1.78,0.34,6.8,21.9,16.6,29.2,False
575,3,0.76,1.0211,2.6,0.0,11.4,22.6,16.8,28.3,True
576,2,0.66,1.0233,2.9,0.0,12.7,23.2,17.3,28.7,True
577,1,0.61,1.0222,2.93,0.0,13.4,23.7,15.8,31.0,True
578,1,0.69,1.0208,2.84,0.0,13.0,23.1,16.9,29.4,True
579,3,0.68,1.013,2.14,0.13,8.3,24.2,16.6,33.6,False
580,8,0.83,1.0157,0.83,0.06,0.1,20.0,16.4,23.4,False
581,7,0.79,1.0197,1.5,0.01,3.4,18.2,16.4,21.8,False
582,4,0.66,1.022,2.36,0.0,9.8,17.6,13.5,23.4,True
583,7,0.82,1.0191,1.31,0.29,2.3,17.0,12.9,21.2,False
584,6,0.72,1.0149,1.99,0.04,3.5,20.8,17.0,24.6,False
585,7,0.72,1.013,1.91,0.17,5.2,19.8,17.0,25.3,False
586,8,0.7,1.0174,1.16,0.0,1.2,18.7,16.6,21.6,True
587,1,0.63,1.0244,2.89,0.0,11.0,16.6,11.3,20.8,True
588,2,0.66,1.0276,2.87,0.0,12.4,15.6,9.9,22.2,True
589,2,0.64,1.0224,2.87,0.0,11.7,17.1,9.3,25.6,True
590,3,0.61,1.018,2.78,0.0,12.7,19.9,12.0,27.9,True
591,0,0.59,1.0161,2.79,0.0,12.8,22.4,14.4,31.6,True
592,1,0.58,1.0163,2.67,0.0,12.1,24.9,16.9,33.4,True
593,7,0.66,1.0186,1.71,0.01,4.2,21.8,17.9,27.3,False
594,7,0.82,1.0168,1.26,0.0,0.9,20.1,16.7,24.1,True
595,2,0.72,1.0123,2.47,1.42,10.6,22.4,16.0,29.3,False
596,6,0.76,1.0127,2.44,1.25,9.6,20.6,16.1,27.2,False
597,6,0.85,1.016,1.75,0.03,5.0,19.2,15.8,25.2,False
598,2,0.77,1.0189,2.44,0.0,9.7,19.8,13.9,26.2,True
599,1,0.74,1.0204,2.59,0.0,11.7,20.5,14.1,26.5,True
600,6,0.75,1.0193,2.36,0.0,9.6,21.5,15.5,27.6,True
601,2,0.71,1.0178,2.49,0.0,12.0,22.9,16.5,29.3,True
602,1,0.68,1.0175,2.48,0.0,11.9,23.5,17.1,30.7,True
603,3,0.62,1.0169,2.47,0.0,11.2,23.8,16.9,31.6,True
604,5,0.66,1.0161,2.46,0.0,10.3,22.8,17.6,30.6,True
605,5,0.69,1.0167,1.82,0.0,5.7,18.7,14.2,24.4,True
606,5,0.63,1.0123,2.4,0.49,11.4,18.4,10.9,26.2,False
607,8,0.84,1.0111,0.98,0.21,1.1,17.2,15.3,22.8,False
608,7,0.84,1.013,0.81,0.46,0.7,15.5,12.5,18.5,False
609,7,0.81,1.0173,1.34,0.02,2.2,14.4,11.1,18.3,False
610,4,0.73,1.0191,2.32,0.0,9.7,15.3,11.0,21.9,True
611,3,0.7,1.0151,2.36,0.0,10.7,16.6,9.8,23.7,True
612,8,0.78,1.0133,0.83,0.32,0.4,14.3,10.7,17.8,False
613,7,0.78,1.0206,1.47,0.04,2.0,12.4,8.2,16.3,False
614,5,0.85,1.0192,1.5,0.37,5.1,10.7,5.9,16.8,False
615,7,0.81,1.0187,1.32,0.04,0.6,15.0,12.2,18.3,False
616,8,0.75,1.0142,0.4,0.63,0.0,15.2,11.8,17.1,False
617,7,0.74,1.0159,1.71,0.04,5.3,9.8,7.2,15.7,False
618,7,0.73,1.0184,0.97,0.0,0.6,10.4,8.6,13.5,False
619,5,0.69,1.0199,1.45,0.49,3.7,11.5,8.3,16.1,False
620,8,0.87,1.0206,0.53,0.14,0.1,12.4,10.0,16.7,False
621,7,0.78,1.0121,1.28,0.92,1.3,14.2,9.5,20.6,False
622,7,0.81,1.0106,1.29,0.08,2.9,11.9,9.9,15.5,False
623,5,0.74,1.0165,1.16,0.03,1.5,12.1,8.2,18.6,False
624,7,0.81,1.0156,1.21,0.79,2.5,11.3,8.3,15.2,False
625,7,0.89,1.0154,0.86,0.5,1.6,8.9,6.6,12.4,False
626,3,0.81,1.0152,1.72,0.0,7.2,8.6,3.8,15.4,False
627,8,0.76,1.0135,0.6,0.28,0.4,10.9,5.7,15.4,False
628,8,0.78,1.016,0.39,1.58,0.0,14.0,11.7,16.9,False
629,7,0.89,1.0171,0.75,0.1,0.4,13.0,10.1,17.0,False
630,7,0.9,1.0146,0.7,0.03,0.0,11.5,8.9,14.7,False
631,8,0.95,1.0079,0.43,1.54,0.0,9.1,7.5,11.1,False
632,7,0.88,1.0117,0.98,0.0,2.1,12.2,8.5,17.0,False
633,7,0.88,1.0188,1.0,0.0,0.8,10.8,7.2,16.5,False
634,4,0.8,1.0221,1.44,0.0,5.3,12.3,8.3,17.9,False
635,5,0.8,1.02,1.61,0.0,7.9,12.9,8.1,19.7,True
636,4,0.81,1.0172,1.76,0.0,9.1,13.9,8.5,21.6,True
637,7,0.87,1.0153,0.55,0.46,0.0,13.7,10.5,17.2,False
638,6,0.85,1.0168,1.21,0.07,4.0,15.2,11.9,20.5,False
639,7,0.84,1.0155,0.9,0.0,0.3,16.6,11.6,22.0,True
640,1,0.75,1.0145,1.68,0.0,10.6,20.1,13.6,26.9,True
641,5,0.87,1.0151,0.5,2.73,1.7,15.8,12.7,19.8,False
642,3,0.83,1.0186,1.3,0.0,5.1,13.8,9.3,18.1,True
643,6,0.86,1.0136,1.17,0.33,1.8,13.0,9.1,18.2,False
644,4,0.85,1.0124,1.42,0.69,6.6,17.1,13.1,22.5,False
645,6,0.92,1.0109,0.66,0.5,2.5,15.4,12.8,18.5,False
646,7,0.88,1.0138,0.64,0.28,2.6,12.2,11.3,16.9,False
647,5,0.83,1.0186,1.19,0.01,4.8,13.5,10.2,18.1,False
648,3,0.83,1.0276,1.41,0.0,8.5,13.8,10.3,19.4,True
649,1,0.86,1.0318,1.38,0.0,7.7,13.0,8.5,20.0,True
650,2,0.88,1.0282,1.44,0.0,8.6,13.8,9.3,19.7,True
651,0,0.82,1.0242,1.4,0.0,8.6,15.0,10.5,22.5,True
652,4,0.83,1.021,1.25,0.0,6.6,16.0,11.4,23.0,True
653,5,0.78,1.0191,1.32,0.0,8.2,16.4,11.8,23.0,True
654,5,0.82,1.0259,1.24,0.0,7.2,15.6,11.4,20.5,True
655,6,0.84,1.0208,1.25,0.0,7.7,14.7,10.8,20.4,True
656,6,0.86,1.016,1.07,0.0,4.4,14.0,9.0,19.7,True
657,1,0.83,1.0142,1.25,0.0,8.6,14.8,11.7,20.8,True
658,5,0.87,1.008,0.8,0.12,2.4,13.0,9.6,17.2,False
659,5,0.8,1.0097,0.75,0.08,1.6,13.5,11.4,18.0,False
660,2,0.75,1.017,1.14,0.0,6.1,13.2,9.1,18.4,True
661,8,0.87,1.0196,0.52,0.45,1.0,11.6,8.8,14.5,False
662,7,0.86,1.0262,0.72,0.65,1.9,12.1,10.4,15.9,False
663,7,0.89,1.0275,0.42,0.02,0.5,11.9,8.7,15.1,False
664,4,0.86,1.0232,1.13,0.0,8.7,11.1,8.0,15.3,False
665,7,0.87,1.0234,0.9,0.0,3.7,12.0,7.7,16.5,False
666,7,0.84,1.0264,0.9,0.0,3.4,13.4,9.8,18.3,True
667,7,0.86,1.0276,0.98,0.0,6.1,13.3,9.3,20.1,True
668,3,0.84,1.0263,1.02,0.0,7.3,13.4,8.7,20.0,True
669,3,0.82,1.0252,0.92,0.57,5.8,11.8,6.4,20.1,False
670,0,0.85,1.0368,0.9,0.0,5.7,6.9,2.5,11.3,False
671,5,0.85,1.0387,0.98,0.0,6.3,5.5,1.1,11.3,False
672,1,0.82,1.0322,1.06,0.0,8.1,6.2,1.3,12.9,False
673,0,0.88,1.0246,0.98,0.0,7.2,7.0,2.6,13.2,False
674,7,0.89,1.024,0.3,0.0,0.0,7.4,4.4,9.5,False
675,7,0.76,1.0213,0.48,0.24,0.4,7.3,4.6,9.6,False
676,8,0.8,1.0151,0.43,0.33,0.0,10.4,8.2,13.2,False
677,7,0.74,1.0034,0.29,0.99,0.0,8.6,3.1,12.2,False
678,7,0.81,1.0144,0.64,0.01,2.6,2.8,-0.1,5.9,False
679,6,0.78,1.0276,0.78,0.0,4.9,1.6,-2.4,5.2,False
680,5,0.92,1.0242,0.5,0.0,1.7,-1.7,-3.3,0.4,False
681,5,0.83,1.0173,0.68,0.13,2.3,0.1,-3.0,4.3,False
682,8,0.94,1.0149,0.12,0.65,0.0,2.4,1.2,4.2,False
683,7,0.84,1.026,0.69,0.0,1.5,1.5,-1.0,4.0,False
684,0,0.81,1.0341,0.83,0.0,7.8,0.3,-3.0,4.8,False
685,4,0.86,1.0378,0.53,0.0,3.6,-0.5,-4.4,3.6,False
686,4,0.79,1.0329,0.76,0.0,5.2,1.8,-0.1,4.1,False
687,7,0.92,1.0245,0.57,0.0,3.6,-0.2,-1.7,3.7,False
688,8,0.92,1.0238,0.07,0.0,0.0,0.5,-1.1,1.4,False
689,6,0.84,1.0307,0.7,0.0,5.9,3.1,-0.2,6.5,False
690,5,0.84,1.0342,0.43,0.0,0.8,1.4,-2.5,5.1,False
691,7,0.84,1.0259,0.35,0.25,0.6,2.7,-3.0,7.3,False
692,5,0.87,1.0251,0.31,0.36,0.7,1.1,-0.4,3.5,False
693,8,0.88,1.0274,0.27,0.12,0.0,2.2,0.2,4.5,False
694,8,0.95,1.022,0.24,0.24,0.0,4.5,2.3,6.0,False
695,8,0.89,1.0144,0.25,0.2,0.0,7.8,5.8,9.4,False
696,6,0.9,1.0151,0.18,0.34,0.0,5.7,1.2,8.1,False
697,7,0.87,1.0218,0.16,0.38,0.0,3.6,0.5,6.4,False
698,4,0.88,1.0254,0.63,0.87,5.0,3.9,0.0,8.2,False
699,8,0.97,1.0183,0.08,2.41,0.0,8.1,5.1,10.9,False
700,8,0.92,1.0218,0.22,0.0,0.0,10.2,9.0,11.8,False
701,7,0.89,1.0243,0.35,0.0,0.7,9.5,7.4,11.5,False
702,8,0.88,1.024,0.12,0.05,0.0,9.0,8.4,9.9,False
703,8,0.76,1.0218,0.14,0.06,0.0,9.8,8.0,10.9,False
704,8,0.84,1.0251,0.18,0.17,0.0,8.7,7.6,12.9,False
705,7,0.78,1.0297,0.22,0.02,0.3,8.1,4.2,12.7,False
706,8,0.93,1.0361,0.27,0.0,0.6,2.3,-0.2,4.3,False
707,7,0.86,1.0371,0.32,0.0,1.8,0.9,-2.1,3.4,False
